property_id,property_address,source,file,type,date_in_document,date_in_filename,address_in_document,text_layer,confidence,notes
2406742000013434425,"Flat 24, Catterick House, Cottenham Road, S65 1LD",zoho,"24 Catterick House, - EPC.pdf",EPC,2021-06-02,,03 June 2011 S65 1LD Reference number: 0283-2877-6762-9209-7611,yes,high,attached to Zoho 2019-09-12; date of certificate 2011-06-03 + 10 years - 1 day (gov.uk convention)
2406742000013434425,"Flat 24, Catterick House, Cottenham Road, S65 1LD",zoho,Flat 24 Catterick House EPC.pdf,EPC,2031-07-25,,24 CATTERICK HOUSE COTTENHAM ROAD ROTHERHAM S65 1LD,yes,high,attached to Zoho 2021-07-27; valid until
2406742000013434425,"Flat 24, Catterick House, Cottenham Road, S65 1LD",zoho,24 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013434425,"Flat 24, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013434425,"Flat 24, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000016504119,"Flat 25, Catterick House, Cottenham Road, S65 1LD",zoho,25 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 25 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATIO,no,low,"attached to Zoho 2021-03-26; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000016504119,"Flat 25, Catterick House, Cottenham Road, S65 1LD",zoho,Catt 25 - EICR 17-3-2030.pdf,EICR,,2030-03-17,"OCR: 25 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Dat",no,low,"attached to Zoho 2025-06-20; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000016504119,"Flat 25, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 25 Catt 22-03-2030.pdf,EICR,,2030-03-22,"OCR: 25 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-22"
2406742000016504119,"Flat 25, Catterick House, Cottenham Road, S65 1LD",zoho,25 Catteric House - -EPC.pdf,EPC,2029-09-11,,"25 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2019-09-12 + 10 years - 1 day (gov.uk convention)
2406742000016504119,"Flat 25, Catterick House, Cottenham Road, S65 1LD",zoho,25 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000016504119,"Flat 25, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000016504119,"Flat 25, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000013434353,"Flat 26, Catterick House, Cottenham Road, S65 1LD",zoho,26 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 26 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATIO,no,low,"attached to Zoho 2021-03-06; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013434353,"Flat 26, Catterick House, Cottenham Road, S65 1LD",zoho,"26 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 26 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000013434353,"Flat 26, Catterick House, Cottenham Road, S65 1LD",zoho,Catt 26 - EICR 17-3-2030.pdf,EICR,,2030-03-17,"OCR: 26 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Dat",no,low,"attached to Zoho 2025-06-20; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013434353,"Flat 26, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 26 Catt 22-03-2030.pdf,EICR,,2030-03-22,"OCR: 26 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-22"
2406742000013434353,"Flat 26, Catterick House, Cottenham Road, S65 1LD",zoho,26 Catteric House - EPC.pdf,EPC,2029-09-11,,"26 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2019-09-12 + 10 years - 1 day (gov.uk convention)
2406742000013434353,"Flat 26, Catterick House, Cottenham Road, S65 1LD",zoho,26 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013434353,"Flat 26, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013434353,"Flat 26, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000013434281,"Flat 27, Catterick House, Cottenham Road, S65 1LD",zoho,27 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 27 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATIO,no,low,"attached to Zoho 2021-03-06; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013434281,"Flat 27, Catterick House, Cottenham Road, S65 1LD",zoho,"27 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 27 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000013434281,"Flat 27, Catterick House, Cottenham Road, S65 1LD",zoho,Catt 27 - EICR 17-3-2030.pdf,EICR,,2030-03-17,"OCR: 27 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Dat",no,low,"attached to Zoho 2025-06-20; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013434281,"Flat 27, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 27 Catt 21-03-2030.pdf,EICR,,2030-03-21,"OCR: 27 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-21"
2406742000013434281,"Flat 27, Catterick House, Cottenham Road, S65 1LD",zoho,27 Catteric House - EPC.pdf,EPC,2027-12-18,,"27 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2017-12-19 + 10 years - 1 day (gov.uk convention)
2406742000013434281,"Flat 27, Catterick House, Cottenham Road, S65 1LD",zoho,27catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013434281,"Flat 27, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013434281,"Flat 27, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000016504163,"Flat 28, Catterick House, Cottenham Road, S65 1LD",zoho,"28 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 28 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000016504163,"Flat 28, Catterick House, Cottenham Road, S65 1LD",zoho,Catt 28 - EICR 17-3-2030.pdf,EICR,,2030-03-17,"OCR: 28 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Dat",no,low,"attached to Zoho 2025-06-20; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000016504163,"Flat 28, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 28 Catt 22-03-2030.pdf,EICR,,2030-03-22,"OCR: 28 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-22"
2406742000016504163,"Flat 28, Catterick House, Cottenham Road, S65 1LD",zoho,28 CATTERICK EPC.pdf,EPC,2022-08-20,,"28 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2020-04-08; date of certificate 2012-08-21 + 10 years - 1 day (gov.uk convention)
2406742000016504163,"Flat 28, Catterick House, Cottenham Road, S65 1LD",zoho,28 Catterick House EPC.pdf,EPC,2022-08-20,,"28 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2012-08-21 + 10 years - 1 day (gov.uk convention)
2406742000016504163,"Flat 28, Catterick House, Cottenham Road, S65 1LD",zoho,28 Catterick House EPC.pdf,EPC,2032-12-14,,28 Catterick House Cottenham Road ROTHERHAM S65 1LD,yes,high,attached to Zoho 2022-12-16; valid until
2406742000016504163,"Flat 28, Catterick House, Cottenham Road, S65 1LD",zoho,28catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000016504163,"Flat 28, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000016504163,"Flat 28, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000016504163,"Flat 28, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000013434209,"Flat 29, Catterick House, Cottenham Road, S65 1LD",zoho,29 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 29 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATIO,no,low,"attached to Zoho 2021-03-06; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013434209,"Flat 29, Catterick House, Cottenham Road, S65 1LD",zoho,"29 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 29 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000013434209,"Flat 29, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 29 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 29 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Dat",no,low,"attached to Zoho 2025-04-07; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013434209,"Flat 29, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 29 Catt 20-03-2030.pdf,EICR,,2030-03-20,"OCR: 29 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Dat",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-20"
2406742000013434209,"Flat 29, Catterick House, Cottenham Road, S65 1LD",zoho,29 Catterick House EPC.pdf,EPC,2024-11-05,,"29 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2014-11-06 + 10 years - 1 day (gov.uk convention)
2406742000013434209,"Flat 29, Catterick House, Cottenham Road, S65 1LD",zoho,Flat 29 Catterick EPC - 11 November 2034.pdf,EPC,2034-11-11,2034-11-11,29 Catterick House Cottenham Road ROTHERHAM S65 1LD,yes,high,attached to Zoho 2024-11-14; valid until
2406742000013434209,"Flat 29, Catterick House, Cottenham Road, S65 1LD",zoho,29 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013434209,"Flat 29, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013434209,"Flat 29, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000028830183,"Flat 3, 253 Lea Bridge Road, E10 7NE",zoho,F3 253 Lea Brige Electric certificate 15.05.2021.pdf,EICR,,2021-05-15,,no,low,"attached to Zoho 2021-09-23; scanned, no text"
2406742000028830183,"Flat 3, 253 Lea Bridge Road, E10 7NE",zoho,"Flat 3, 253 Lea Bridge Road EICR.27.4.27.pdf",EICR,,2027-04-27,"OCR: Flat 3 253 Lea Bridge Road, Leyton, London, E10 7NE Email: N/A N/A Date(s) inspection and testing carried out: 28/04/2022 Occupier: N/A Addr",no,low,"attached to Zoho 2022-04-28; scanned, no text; OCR (unverified) inspection 2022-04-28 + 5 years (interval not found): 2027-04-28"
2406742000028830183,"Flat 3, 253 Lea Bridge Road, E10 7NE",zoho,F3 253 Lea EPC.pdf,EPC,,,"OCR: Flat 3, 253 Leabridge Road, LONDON, E10 7NE",no,low,"attached to Zoho 2021-09-23; scanned, no text; OCR (unverified) date of certificate 2018-05-23 + 10 years - 1 day (gov.uk convention): 2028-05-22"
2406742000028830183,"Flat 3, 253 Lea Bridge Road, E10 7NE",zoho,"Flat3, 253 Lea Bridge. Gas certificate.31.3.22.jpg",gas,,2022-03-31,,no,low,"attached to Zoho 2021-04-07; image attachment, not downloaded"
2406742000028830183,"Flat 3, 253 Lea Bridge Road, E10 7NE",zoho,"Gas Cert Flat 3, 253 Lea bridge Road 14-July-27.pdf",gas,,2027-07-14,"OCR: Address Flat 3, Gas Safe Register No Lame, Lonor Name (Mr/Mrs/Miss/Ms) _ 8486 655428 Outcome of gas tightness test? Number of Appliances tes",no,low,"attached to Zoho 2026-07-20; scanned, no text"
2406742000028830183,"Flat 3, 253 Lea Bridge Road, E10 7NE",zoho,"Gas cert for Flat 3, 253 Leabridge Road 03-07-2025.pdf",gas,,2025-07-03,,no,low,"attached to Zoho 2024-07-04; scanned, no text"
